id,date,polity,event,confidence,core_sources,modern_direction,cause,consequence,target
SA-0627-XIAO,"前627年",秦与晋,"殽之战",可靠纪年,"左传僖公三十二、三十三年","秦晋关系与崤函地理研究","秦东进与郑国局势","秦暂受挫，晋秦关系转折","states/qin/western-rise.tex"
SA-0623-QIN-WEST,"前623年",秦与西部诸群体,"秦穆公西向扩张",传统纪年较可靠，规模与细节有争议,"史记·秦本纪；左传僖公、文公相关记载","早期秦与西戎关系、关中西部考古研究","殽之战后东面通道受晋牵制，秦继续经营关中西部","秦扩大西部空间与资源基础，后世形成“霸西戎”叙事","states/qin/western-rise.tex"
SA-0597-BI,"前597年",楚与晋,"邲之战",可靠纪年,"春秋宣公十二年；左传宣公十二年；史记楚世家","晋卿族与楚霸研究","晋内部指挥失衡，楚北上","楚庄王声望上升，晋楚均势改写","common/chronology-631-481.tex"
SA-0575-YANLING,"前575年",晋与楚,"鄢陵之战",可靠纪年,"春秋成公十六年；左传成公十六年","晋楚战争研究","邲后晋楚持续竞争","晋重新取得军事优势","states/jin/expansion-and-factions.tex"
SA-0546-MIBING,"前546年",晋楚宋等,"宋向戌调停的弭兵之会",可靠纪年,"春秋·襄公二十七年；左传·襄公二十七年","春秋外交、宋向戌调停与晋楚双重从属网络研究","晋楚长期竞争与战事消耗造成僵局，宋向戌往来调停","大国暂时并列承认各自从属体系；直接战争缓和而各国内部卿族经营空间增加","common/chronology-631-481.tex"
SA-0514-WU-ZIXU,"前514年",吴,"阖闾即位，伍子胥入吴",较可靠,"左传昭公三十年；史记吴太伯世家","吴国政治与伍子胥叙事研究","吴国内部权力变化","吴向楚扩张的组织条件","states/wu-yue/lower-yangtze.tex"
SA-0506-BOJU,"前506年",吴与楚,"柏举之战，吴入郢",可靠纪年,"春秋定公四年；左传定公四年；史记吴太伯世家","孙子传统与吴楚战争研究","吴楚长期冲突、楚内部脆弱、吴越暂时妥协","吴达高峰但难持久","common/chronology-631-481.tex"
SA-0496-FUCHAI,"前496年",吴与越,"阖闾死，夫差即位",可靠纪年,"左传哀公元年；史记","吴越战争研究","吴越边境冲突","夫椒之战的直接前史","states/wu-yue/lower-yangtze.tex"
SA-0494-FUJIAO,"前494年",吴与越,"夫椒之战",可靠纪年,"左传哀公元年；国语吴语越语；史记","吴越材料的文学化研究","吴报阖闾之仇","越受困后重建，吴资源外溢","states/wu-yue/lower-yangtze.tex"
SA-0484-WUZIXU-DEATH,"前484年",吴,"伍子胥被迫自尽",较可靠,"左传哀公十一年；国语吴语；史记","多源互证的吴国政治危机","夫差与功臣关系破裂","吴失重要战略声音","states/wu-yue/lower-yangtze.tex"
SA-0482-HUANGCHI,"前482年",吴与晋等,"黄池之会",可靠纪年,"左传哀公十三年；史记","吴北上霸权与越乘虚研究","夫差追逐中原声望","越获得南方反攻机会","states/wu-yue/lower-yangtze.tex"
SA-0481-LIN,"前481年",鲁与齐,"获麟；陈恒杀齐简公，田氏权力跃升",可靠纪年,"春秋·哀公十四年；左传·哀公十四年；史记·田敬仲完世家","《春秋》终篇、陈田异名与田氏代齐的渐进过程研究","鲁国经文的终篇与齐国内部陈、田氏长期积累军政资源并行","《春秋》传统终点与齐国世卿越过国君的转折同年可见；正式田氏代齐仍在前386年","states/lu-zheng-song/central-plains.tex"
SA-0473-WU-FALL,"前473年",越与吴,"越灭吴",通常采用的年代,"史记越王勾践世家；国语越语；竹书纪年","473/475年代讨论；吴越叙事研究","越长期重建，吴过度北上","吴退出，越短暂强盛，旧霸权系统结束","states/wu-yue/lower-yangtze.tex"
SA-0771-HAO-FALL,"前771年",周,"镐京失守，幽王死于骊山一带",通行系年，具体战事叙述有争议,"史记·周本纪；竹书纪年；诗经·小雅相关篇章","幽王末年年代、申侯与犬戎叙事层次研究","王室继承冲突、西申关系破裂与西部边防危机相互叠加","西周王畿秩序崩解，构成 SA-0770-EAST 东迁的直接前史","common/chronology-770-632.tex"
SA-0722-ZHENG-DUAN,"前722年",郑,"郑伯克段于鄢",经文纪年可靠；母子冲突细节主要见后出的传文,"春秋·隐公元年；左传·隐公元年；史记·郑世家","《春秋》褒贬语义与共叔段叙事层次研究","郑庄公继位后的封邑安排与宗族继承竞争","郑国近畿权力集中，为 SA-0707-XUGE 前的周郑角力提供内部条件","states/lu-zheng-song/central-plains.tex"
SA-0684-CHANGSHAO,"前684年",鲁与齐,"长勺之战，鲁军击退齐军",经文纪年可靠；曹刿战术言辞属左传叙事层,"春秋·庄公十年；左传·庄公十年；史记·齐太公世家","春秋车战、曹刿故事的成书与军事史研究","齐襄公死后齐国内政重组，齐鲁边境竞争延续","鲁暂时守住边境；齐的动员与盟主资源转向可见于 SA-0664-QI-YAN","states/lu-zheng-song/central-plains.tex"
SA-0664-QI-YAN,"约前664年",齐与燕,"齐桓公北伐山戎并援燕",传统系年较可靠；行军路线与战功叙事以左传为主,"左传·庄公三十年；史记·齐太公世家","山戎、孤竹辨识与齐北向扩张的历史地理研究","燕受北方压力，齐以援助巩固北方诸侯关系","齐取得跨区域动员声望，并与 SA-0659-QI-XING 的救援网络相连","states/qi/hegemony.tex"
SA-0659-QI-XING,"前659年",齐与邢,"齐迁邢于夷仪，援助邢国",经文纪年可靠；迁徙规模与动机有解释空间,"春秋·僖公元年；左传·僖公元年；史记·齐太公世家","齐桓公救援外交、邢国迁徙与北方族群研究","狄人压力及齐在北方建立盟友的需要","齐的救援型霸权扩大，成为 SA-0656-SHAOLING 南下会盟的资源之一","states/qi/hegemony.tex"
SA-0655-SHENSHENG,"前655年",晋,"晋献公杀太子申生，重耳、夷吾出奔",经文纪年可靠；骊姬相关动机叙事须审读,"春秋·僖公五年；左传·僖公五年；史记·晋世家","晋献公继承危机与骊姬故事的叙事建构研究","继承安排失衡与君夫人、卿族间的权力竞争","晋长期内乱与流亡网络形成，连接 SA-0636-JIN-WEN 的重耳返国","states/jin/expansion-and-factions.tex"
SA-0650-QIN-YIWU,"前650年",秦与晋,"秦助夷吾返晋即位",传统系年较可靠；援立条件的细节主要见左传、史记,"左传·僖公十年；史记·晋世家；史记·秦本纪","秦晋联姻、援立政治与河西地缘研究","晋继承危机后夷吾寻求秦的军事支持","秦晋互惠很快转为边境和资源争执，导向 SA-0645-HANYUAN","states/qin/western-rise.tex"
SA-0645-HANYUAN,"前645年",秦与晋,"韩原之战，秦俘晋惠公",经文纪年可靠；战场细节以左传叙事为主,"春秋·僖公十五年；左传·僖公十五年；史记·晋世家；史记·秦本纪","秦晋河西争夺与韩原战场位置研究","援立后的割地、饥荒救济与外交承诺争议累积","秦晋同盟破裂公开化，预示 SA-0627-XIAO 所代表的长期对抗","states/qin/western-rise.tex"
SA-0638-HONG,"前638年",宋与楚,"泓水之战，宋军败于楚军",经文纪年可靠；宋襄公“不鼓不成列”细节属左传伦理化叙事,"春秋·僖公二十二年；左传·僖公二十二年；国语·宋语；史记·宋微子世家","宋襄公形象、春秋战争规范与叙事道德化研究","宋襄公试图继承齐霸位置，楚则北进争夺诸侯关系","宋的霸权尝试受挫，楚在中原的影响加深，并接入 SA-0632-CHENGPU 的晋楚冲突","states/lu-zheng-song/central-plains.tex"
SA-0635-XIANG-WANG,"前635年",周与晋,"晋军助周襄王复归王都",传统系年较可靠；王子带之乱的叙事细节主要见左传,"左传·僖公二十五年；国语·周语；史记·周本纪","东周王室内乱与晋文公合法性资源研究","王子带挑战襄王，王室需借诸侯兵力恢复都城","周王名分为晋所用，晋的联盟位置强化并通向 SA-0632-CHENGPU","states/zhou/royal-court.tex"
SA-0607-JIN-LING,"前607年",晋,"晋灵公被赵穿杀害，赵盾承受“弑君”责任",经文纪年可靠；责任归属体现左传的政治伦理叙事,"春秋·宣公二年；左传·宣公二年；史记·晋世家","春秋弑君书法、赵盾责任与晋国卿族政治研究","国君与执政卿族关系恶化，赵氏掌握军政资源","晋卿族可制约国君的结构更为明显，影响 SA-0597-BI 前的统帅协调","states/jin/expansion-and-factions.tex"
SA-0606-WENDING,"前606年",周与楚,"楚庄王北至洛水，出现“问鼎”叙事",传统系年较可靠；问鼎言辞为左传后出叙事，不可视作逐字实录,"左传·宣公三年；国语·周语；史记·楚世家","九鼎象征、楚庄王北进与夷夏政治语言研究","楚在江汉积累军政资源后北上施压，周王室难以独立应对","王室名分与实际军力的落差被凸显，楚的北方竞争延续至 SA-0597-BI","states/zhou/royal-court.tex"
SA-0589-AN,"前589年",晋与齐,"鞌之战，晋军击败齐军",经文纪年可靠；战场细节与人物言辞主要见左传,"春秋·成公二年；左传·成公二年；史记·晋世家；史记·齐太公世家","鞌战役、晋齐外交与春秋车战研究","齐在东方扩张引起鲁、卫等与晋的联合反制","晋的中原盟主地位上升；齐的国内权力矛盾在 SA-0548-CUIZHU 中进一步显露","states/qi/hegemony.tex"
SA-0588-JIN-SIX-ARMIES,"前588年",晋,"晋扩编为六军，卿族军政份额扩大",传统系年较可靠；军制规模和编制含义有争议,"左传·成公三年；史记·晋世家","晋国六军、军政官职与卿族制度研究","对齐、楚竞争要求扩大动员，执政集团须在卿族间分配军权","提升对外作战能力，也加深卿族掌军的制度条件，连接 SA-0497-JIN-FACTION","states/jin/expansion-and-factions.tex"
SA-0584-WU-JIN-CONTACT,"前584年",吴与晋、楚,"晋人通吴，吴开始更深介入晋楚竞争",传统系年较可靠；授车战技术等细节仅见左传叙事,"左传·成公七年；国语·吴语；史记·吴太伯世家","吴晋交通、江淮地缘与吴国军事转型研究","晋寻求在楚东侧制造压力，吴则有进入诸侯体系的动机","吴的北向与西向活动增加，构成 SA-0514-WU-ZIXU 和 SA-0506-BOJU 的远因","states/wu-yue/lower-yangtze.tex"
SA-0579-HUAYUAN,"前579年",宋、晋与楚,"宋华元调停晋楚结盟",经文纪年可靠；谈判言辞主要见左传,"春秋·成公十二年；左传·成公十二年；国语·宋语","华元调停、两强均势与春秋和平机制研究","晋楚连年战争消耗，宋夹处其间而寻求降低风险","短暂缓和未消除从属网络竞争，为 SA-0546-MIBING 的弭兵模式留下先例","states/lu-zheng-song/central-plains.tex"
SA-0578-MASUI,"前578年",晋与秦,"麻隧之战，晋军败秦",经文纪年可靠；战术与参战者细节主要见左传,"春秋·成公十三年；左传·成公十三年；史记·秦本纪","崤函通道、秦晋战争与麻隧地望研究","秦晋边境竞争及秦与楚的联结引发晋方反制","秦东进再次受阻，促使其更重视关中与西部经营，延续 SA-0623-QIN-WEST 的路径","states/qin/western-rise.tex"
SA-0555-PINGYIN,"前555年",晋与齐,"平阴之役，晋率诸侯伐齐",经文纪年可靠；齐侯出奔与攻城过程的细节须区分叙事层,"春秋·襄公十八年；左传·襄公十八年；史记·齐太公世家","平阴战事、齐国防御与晋盟主网络研究","齐在鞌后恢复并与晋争夺东方诸侯，晋以联盟施压","晋虽迫齐退让却未能稳定控制齐境，齐国内政紧张延续至 SA-0548-CUIZHU","states/qi/hegemony.tex"
SA-0548-CUIZHU,"前548年",齐,"崔杼杀齐庄公，齐国内乱重组",经文纪年可靠；崔杼、庆封人物评语多具左传道德叙事色彩,"春秋·襄公二十五年；左传·襄公二十五年；史记·齐太公世家","齐国卿族、弑君书法与田氏兴起前史研究","国君与崔、庆等卿族集团冲突，军政资源集中于大族","齐公室进一步受制于卿族，为 SA-0481-LIN 所见田氏跃升积累条件","states/qi/hegemony.tex"
SA-0543-ZICHAN-POWER,"前543年",郑,"子产执掌郑国政务",传统系年较可靠；改革次序与言辞主要由后出叙事保存,"左传·襄公三十年；国语·郑语；史记·郑世家","子产执政、郑国官制与城市政治研究","郑处晋楚之间，贵族政治与对外压力要求稳定行政","郑的成文法争论和外交策略集中于 SA-0536-ZHENG-XINGSHU","states/lu-zheng-song/central-plains.tex"
SA-0536-ZHENG-XINGSHU,"前536年",郑,"子产铸刑书，公布刑法",传统系年较可靠；制度实际范围与叔向书信的真伪、成文层次有争议,"左传·昭公六年；史记·郑世家","春秋成文法、刑书与贵族政治研究","郑需使裁断规则可预期，同时回应国内权力与诉讼压力","法律知识不再完全限于贵族议礼，成为后世讨论法治与礼治关系的节点","states/lu-zheng-song/central-plains.tex"
SA-0529-CHU-LING,"前529年",楚,"楚灵王失国而死，弃疾即位为平王",经文纪年可靠；灵王末路的细节叙事须与后出评价分开,"春秋·昭公十三年；左传·昭公十三年；史记·楚世家","楚灵王扩张、陈蔡政策与王位政变研究","对陈、蔡等地的经营和国内征发引发反弹，宗室乘机夺权","楚转入平王时期的重整，其内部脆弱性在 SA-0506-BOJU 中再受考验","states/chu/southern-power.tex"
SA-0522-ZICHAN-DEATH,"前522年",郑,"子产去世，郑失去长期执政者",传统系年较可靠；民众哀悼与人物褒评多属左传、国语的政治记忆,"左传·昭公二十年；国语·郑语；史记·郑世家","子产政治遗产与郑国小国治理研究","子产长期调和卿族、外交和法制压力","郑仍须在晋楚之间维持空间，子产形象成为后世政治评价的重要资源","states/lu-zheng-song/central-plains.tex"
SA-0520-WANGZI-CHAO,"前520年",周,"周景王死后王子朝与王子匄争位",经文纪年可靠；各方合法性说辞主要见左传、国语,"春秋·昭公二十二年；左传·昭公二十二年；国语·周语；史记·周本纪","王子朝之乱、东周继承与诸侯干预研究","景王继承安排未定，王室宗支与晋等诸侯分别介入","王室分裂持续至 SA-0516-WANGZI-CHAO-FALL，周对诸侯的依赖加深","states/zhou/royal-court.tex"
SA-0517-LU-ZHAO-EXILE,"前517年",鲁,"鲁昭公为季氏所逐，出奔齐",经文纪年可靠；攻郓等战事细节主要见左传,"春秋·昭公二十五年；左传·昭公二十五年；史记·鲁周公世家","三桓、鲁君出奔与宗法封国的权力分配研究","季氏等三桓长期控制鲁国军政，昭公试图反制失败","鲁公室进一步空心化，为 SA-0502-YANGHU 的家臣政治提供背景","states/lu-zheng-song/central-plains.tex"
SA-0516-WANGZI-CHAO-FALL,"前516年",周与晋,"王子朝败走楚地，敬王入成周",经文纪年可靠；平乱各方功劳的叙事有诸侯立场,"春秋·昭公二十六年；左传·昭公二十六年；史记·周本纪","晋国干预东周、成周控制与王室复位研究","王子朝之乱久延，晋以军事干预恢复可用的王室名分","周廷得以延续但更依赖外援，难再恢复西周式直接统治","states/zhou/royal-court.tex"
SA-0505-QIN-CHU-AID,"前505年",秦与楚,"秦出兵援楚，助楚逐步收复郢都",传统系年较可靠；申包胥哭秦庭等情节为左传、国语文学化叙事,"左传·定公四、五年；国语·楚语；史记·楚世家；史记·秦本纪","吴入郢后楚国复兴、秦楚关系与申包胥叙事研究","SA-0506-BOJU 后楚政权未被彻底摧毁，秦亦不愿吴长期控制上游","楚恢复核心都城与政权连续性，限制吴将柏举战果转化为持久支配","states/qin/western-rise.tex"
SA-0502-YANGHU,"前502年",鲁,"季氏家臣阳虎败而出奔，鲁国权力斗争公开化",经文纪年可靠；阳虎动机和孔子关联叙事需区分后出材料,"春秋·定公八年；左传·定公八年；史记·孔子世家","鲁国三桓与家臣政治、阳虎事件的史料层次研究","三桓内部的家臣掌兵掌邑，公室与大族均受其牵制","家臣集团虽暂失势，鲁公室并未复振，延续 SA-0517-LU-ZHAO-EXILE 所示的结构困境","states/lu-zheng-song/central-plains.tex"
SA-0497-JIN-FACTION,"前497年",晋,"范氏、中行氏与赵氏冲突，晋卿族内战加剧",经文纪年可靠；人物结党与言辞多见左传叙事,"春秋·定公十三年；左传·定公十三年；史记·晋世家","晋六卿内战、赵氏势力与三家分晋前史研究","SA-0588-JIN-SIX-ARMIES 后军政资源长期分置卿族，联盟重组失衡","晋公室与卿族体系继续瓦解，通向战国初期的三家分晋","states/jin/expansion-and-factions.tex"
SA-0490-YUE-RECOVERY,"前490年代初",越,"勾践自吴归国后整顿越政并恢复对外行动",年代与措施次序有争议；“卧薪尝胆”等细节为后出叙事凝结,"国语·越语；左传·哀公相关年；史记·越王勾践世家","勾践复国叙事、越国动员与吴越材料文学化研究","SA-0494-FUJIAO 后越受制于吴，越王及贵族需重建国内资源与外交空间","越逐渐取得反攻能力，并利用 SA-0482-HUANGCHI 后吴的战略分散","states/wu-yue/lower-yangtze.tex"
SA-0484-AILING,"前484年",吴、鲁与齐,"艾陵之战，吴鲁联军击败齐军",经文纪年可靠；参战规模和战术细节主要见左传,"春秋·哀公十一年；左传·哀公十一年；史记·吴太伯世家；史记·齐太公世家","吴北上、齐鲁关系与艾陵战场研究","吴为北上争取诸侯声望，鲁借吴军反制齐的边境压力","吴的北进加剧资源分散，和 SA-0482-HUANGCHI 一同构成越得以反攻的条件","states/wu-yue/lower-yangtze.tex"
SA-0647-QIN-JIN-GRAIN,"前647年",秦与晋,"秦向饥荒中的晋输送粟米，次年晋未能如约报偿",经文纪年可靠；粮食数量与政治言辞多见左传叙事,"左传·僖公十三年；国语·晋语；史记·秦本纪；史记·晋世家","秦晋饥荒、输粟与盟友信用研究","晋国内歉收而惠公政权仍需维持军政和贵族网络，秦把援助同盟约和关中安全相连","救荒暂缓晋国危机，却使两国的债务、互信和军事选择更尖锐，接入 SA-0645-HANYUAN","states/qin/western-rise.tex"
SA-0650-SONG-XIANG-ASCEND,"前650年前后",宋,"宋襄公即位后以会盟和礼仪争取诸侯领导地位",即位年与会盟次序有不同系年,"春秋·僖公相关年；左传；史记·宋微子世家","宋襄公霸业叙事、礼仪政治与春秋会盟研究","齐桓公死后中原缺少稳定协调者，宋君试图把礼制名分转化为外交资源","宋的领导尝试受楚军实力和诸侯利益限制，成为 SA-0638-HONG 的前史","states/lu-zheng-song/central-plains.tex"
SA-0639-SONG-BLINDNESS,"前639年",宋与曹、卫等,"宋襄公在盂地会盟中扣留诸侯，宋国外交信誉受损",经文可系年；扣留的具体程序与动机有争议,"春秋·僖公二十一年；左传·僖公二十一年；史记·宋微子世家","盂地会盟、宋襄公与霸权礼仪失败研究","宋试图以盟主身份约束不从的诸侯，但缺乏齐、晋式稳定军政资源","会盟由协调机制转为强制工具，宋难以获得广泛支持并更易受楚压制","states/lu-zheng-song/central-plains.tex"
SA-0633-JIN-CAO-WEI,"前633年",晋、曹、卫,"晋文公整顿曹、卫关系并为南下作战建立通道",经文纪年可靠；细节与赏罚叙事主要见左传,"春秋·僖公二十七年；左传·僖公二十七年；史记·晋世家","晋文公南下路线、曹卫处置与城濮前外交研究","晋须把流亡时期的私人关系转化为黄河北岸的补给、渡河和盟友网络","曹、卫的政治选择被重组，晋军得以南进并接近 SA-0632-CHENGPU","states/jin/expansion-and-factions.tex"
SA-0630-QINJIN-ZHENG,"前630年",晋、秦与郑,"晋秦联军围郑，秦穆公随后退兵",经文纪年可靠；烛之武说辞为后出叙事性材料,"春秋·僖公三十年；左传·僖公三十年；史记·秦本纪；史记·郑世家","晋秦围郑、秦退师与春秋外交说辞研究","晋欲报复郑在重耳流亡时的拒绝，秦则考虑东进利益与郑的中介价值","秦晋共同军事行动出现裂缝，郑得以保存，秦晋关系转向 SA-0627-XIAO 的对抗","states/lu-zheng-song/central-plains.tex"
SA-0628-JIN-WEN-DEATH,"前628年",晋,"晋文公死，晋襄公继位",经文纪年可靠；继承安排细节有限,"春秋·僖公三十二年；左传·僖公三十二年；史记·晋世家","晋文公死亡、晋襄公继位与霸主联盟延续研究","城濮后晋的盟主网络仍依赖国君、卿族和盟友的持续协调","继承未立即中断晋的对外能力，却使新政权面对秦军东出和卿族分权的考验","states/jin/expansion-and-factions.tex"
SA-0626-QIN-ATTACK-ZHENG,"前626年",秦、郑与晋,"秦穆公遣军东征郑，军队经殽一带撤退",经文纪年可靠；秦军战略意图和郑商人故事有争议,"春秋·僖公三十三年；左传·僖公三十三年；史记·秦本纪","秦东征郑、崤函通道与秦晋关系恶化研究","秦在围郑退师后希望绕过晋恢复东向影响，郑仍是中原外交枢纽","远征暴露补给线与晋国侧击风险，直接引向 SA-0627-XIAO","states/qin/western-rise.tex"
SA-0621-JIN-XIANG-DEATH,"前621年",晋,"晋襄公死，太子夷皋继位为灵公，赵盾等卿族辅政",经文纪年可靠；辅政权力边界有争议,"春秋·文公六年；左传·文公六年；史记·晋世家","晋灵公幼年、赵盾辅政与卿族政治研究","晋文、襄两代后继承者年幼，军政资源更多落入卿族协调之手","晋公室依赖赵盾等人维持联盟，后续君臣冲突接入 SA-0607-JIN-LING","states/jin/expansion-and-factions.tex"
SA-0614-CHU-ZHUANG-ASCEND,"前614年",楚,"楚庄王即位，楚廷开始重新组织北进与国内权力",王年较可靠；早年“蛰伏”故事多为后世塑形,"史记·楚世家；左传宣公、成公相关年；国语·楚语","楚庄王即位、楚国北进与王权重建研究","楚在城濮后需重新平衡令尹、封君和北方扩张的资源，晋的继承变化提供机会","楚庄王时期的北进形成 SA-0597-BI 和 SA-0606-WENDING 的政治背景","states/chu/southern-power.tex"
SA-0601-CHU-ZHENG,"前601年",楚与郑,"楚庄王围郑，郑国在晋楚之间调整从属关系",经文纪年可靠；会盟言辞有诸侯立场,"春秋·宣公八年；左传·宣公八年；史记·楚世家","郑国外交、楚庄王北进与晋楚竞争研究","郑处于晋楚交通和盟会网络的交界，楚希望以其归附撬动中原诸侯","郑的摇摆表明楚已能持续施压中原，晋楚冲突的战略重心逐步南移","states/lu-zheng-song/central-plains.tex"
SA-0598-CHU-ZHENG-SIEGE,"前598年",楚、郑与晋,"楚军再围郑，晋救郑未能阻止郑暂时服楚",经文纪年可靠；城内议论的具体措辞有争议,"春秋·宣公十一年；左传·宣公十一年；史记·楚世家","前598年围郑、郑国降楚与晋楚霸权竞争研究","楚反复施压郑国，晋虽维持盟主声望却难快速协调远方诸侯和军粮","郑向楚倾斜削弱晋的中原网络，促使双方在 SA-0597-BI 正面决战","states/chu/southern-power.tex"
SA-0583-QI-JIN-PEACE,"前583年",齐与晋,"齐顷公与晋讲和，鞌之战后的齐晋关系暂时缓和",经文纪年可靠；和约条件不全,"春秋·成公八年；左传·成公八年；史记·齐太公世家","鞌后齐晋和约与春秋战后秩序研究","SA-0589-AN 后齐需处理国内损失，晋亦不愿长期把资源固定在东方","讲和使晋可将注意力转回楚、秦与吴方向，但齐国卿族政治仍持续积累","states/qi/hegemony.tex"
SA-0573-JIN-LI-ASSASSINATION,"前573年",晋,"晋厉公被栾书、中行偃等卿族杀害，悼公即位",经文纪年可靠；弑君责任的叙事归属有争议,"春秋·成公十八年；左传·成公十八年；史记·晋世家","晋厉公被杀、卿族制衡与晋悼公中兴研究","厉公试图压制卿族而缺乏稳固支持，军政资源已长期分置于大夫集团","晋国君主权力受限的格局公开化，悼公须以重新结盟和分配军政资源维持国家能力","states/jin/expansion-and-factions.tex"
SA-0570-CHU-GONG-ASCEND,"前570年",楚,"楚共王死，康王继位，楚廷经历战后继承",王年较可靠；继承仪式细节不足,"春秋·襄公三年；左传·襄公三年；史记·楚世家","楚共王末年、楚康王继位与楚国贵族政治研究","鄢陵后楚需恢复北方军事与内部封君协作，王位更替增加协调成本","楚未退出中原竞争，但对外战略更依赖令尹和封君集团的共同决断","states/chu/southern-power.tex"
SA-0562-JIN-WEI-ATTACK,"前562年",晋与郑、楚,"晋悼公率诸侯伐郑，郑在晋楚之间再次承受兵役压力",经文纪年可靠；参战国与战果需按传世叙事辨析,"春秋·襄公十一年；左传·襄公十一年；史记·晋世家","晋悼公伐郑、诸侯兵役与晋楚中原竞争研究","郑的地理位置令其反复成为晋楚竞争的受力点，晋以会盟和征伐维系网络","频繁征伐提高盟国成本，推动后来以停战协调为目标的 SA-0546-MIBING","states/lu-zheng-song/central-plains.tex"
SA-0554-QI-LING-DEATH,"前554年前后",齐,"齐灵公死，齐庄公继位，齐国卿族竞争加深",王年约可定；继承争议与人物评价多由左传组织,"春秋·襄公十九年；左传·襄公十九年；史记·齐太公世家","齐灵公末年、庄公继位与崔庆田氏政治研究","齐君继承牵涉宠姬、太子和卿族，公室对军政资源的控制并不稳固","庄公时期的矛盾在 SA-0548-CUIZHU 中爆发，田氏上升的制度空间扩大","states/qi/hegemony.tex"
SA-0541-ZICHAN-LAND,"前541年",郑,"子产整顿郑国田制、赋役与城防的记忆形成",事迹可见；具体法令年次和范围有争议,"左传·昭公元年；国语·郑语；史记·郑世家","子产田制、赋役与郑国小国治理研究","郑国夹在强国之间，财政、城防和贵族协调需要更稳定的征调规则","子产的行政实践为 SA-0536-ZHENG-XINGSHU 的公开法讨论提供制度背景","states/lu-zheng-song/central-plains.tex"
SA-0528-CHU-PING-ASCEND,"前528年前后",楚,"楚平王即位后重组王室与令尹集团",王年较可靠；夺位过程和人物动机有争议,"左传·昭公十三年；史记·楚世家；国语·楚语","楚平王即位、楚灵王覆亡与王室重组研究","SA-0529-CHU-LING 后楚廷需要在内乱和边地压力中恢复命令体系","楚暂时稳定王位，却埋下太子建、伍氏与吴楚冲突的后续线索","states/chu/southern-power.tex"
